Date,Visitors,Visits,Page Views,
29-Aug-09,"104,743","136,165","157,114",
29-Aug-09,"105,032","136,542","157,548",
30-Aug-09,"104,327","135,626","156,491",
30-Aug-09,"104,158","135,405","156,237",
30-Aug-09,"105,692","137,399","158,538",
30-Aug-09,"101,248","131,623","151,872",
30-Aug-09,"102,517","133,272","153,775",
30-Aug-09,"105,071","136,592","157,607",
30-Aug-09,"101,547","132,011","152,320",
30-Aug-09,"107,908","140,281","161,863",
30-Aug-09,"106,458","138,395","159,686",
31-Aug-09,"106,114","137,948","159,171",
31-Aug-09,"105,930","137,709","158,895",
31-Aug-09,"103,176","134,128","154,763",
31-Aug-09,"101,707","132,220","152,561",
31-Aug-09,"103,536","134,597","155,304",
31-Aug-09,"102,598","133,377","153,897",
31-Aug-09,"104,967","136,457","157,451",
31-Aug-09,"108,318","140,813","162,476",
31-Aug-09,"103,188","134,144","154,782",
1-Sep-09,"106,533","138,493","159,800",
1-Sep-09,"107,640","139,932","161,461",
1-Sep-09,"102,594","133,373","153,892",
1-Sep-09,"105,023","136,530","157,535",
1-Sep-09,"108,031","140,441","162,047",
1-Sep-09,"103,445","134,478","155,167",
1-Sep-09,"102,108","132,741","153,163",
1-Sep-09,"106,820","138,866","160,230",
1-Sep-09,"102,897","133,766","154,346",
2-Sep-09,"106,177","138,029","159,265",
2-Sep-09,"107,582","139,857","161,373",
2-Sep-09,"104,033","135,243","156,050",
2-Sep-09,"101,760","132,288","152,639",
2-Sep-09,"107,748","140,073","161,623",
2-Sep-09,"106,916","138,991","160,374",
2-Sep-09,"103,955","135,142","155,933",
2-Sep-09,"108,231","140,700","162,346",
2-Sep-09,"102,889","133,755","154,333",
2-Sep-09,"102,308","133,000","153,462",
3-Sep-09,"102,443","133,176","153,665",
3-Sep-09,"106,265","138,144","159,397",
3-Sep-09,"103,293","134,281","154,939",
3-Sep-09,"108,405","140,927","162,608",
3-Sep-09,"107,238","139,409","160,857",
3-Sep-09,"108,456","140,993","162,684",
3-Sep-09,"102,208","132,870","153,312",
3-Sep-09,"106,751","138,777","160,127",
3-Sep-09,"101,293","131,681","151,940",
3-Sep-09,"105,948","137,732","158,921",
3-Sep-09,"101,087","131,413","151,630",
4-Sep-09,"102,626","133,414","153,939",
4-Sep-09,"106,305","138,197","159,458",
4-Sep-09,"104,226","135,494","156,339",
4-Sep-09,"103,740","134,862","155,610",
4-Sep-09,"105,021","136,527","157,531",
4-Sep-09,"104,757","136,184","157,135",
4-Sep-09,"101,517","131,972","152,275",
4-Sep-09,"106,571","138,542","159,857",
4-Sep-09,"105,099","136,628","157,648",
5-Sep-09,"107,374","139,586","161,061",
5-Sep-09,"102,486","133,232","153,729",
5-Sep-09,"103,429","134,457","155,143",
5-Sep-09,"106,596","138,575","159,894",
5-Sep-09,"105,114","136,648","157,671",
5-Sep-09,"101,182","131,537","151,774",
5-Sep-09,"101,011","131,314","151,516",
5-Sep-09,"108,380","140,894","162,570",
5-Sep-09,"101,739","132,261","152,608",
5-Sep-09,"106,224","138,091","159,336",
5-Sep-09,"102,237","132,908","153,355",
6-Sep-09,"104,117","135,352","156,176",
6-Sep-09,"106,618","138,603","159,927",
6-Sep-09,"105,684","137,389","158,526",
6-Sep-09,"101,020","131,326","151,530",
6-Sep-09,"103,703","134,813","155,554",
6-Sep-09,"105,477","137,120","158,216",
6-Sep-09,"103,749","134,874","155,623",
6-Sep-09,"106,087","137,914","159,131",
6-Sep-09,"102,597","133,376","153,896",
6-Sep-09,"106,693","138,701","160,040",
6-Sep-09,"100,989","131,286","151,484",
7-Sep-09,"104,414","135,738","156,621",
7-Sep-09,"104,331","135,631","156,497",
7-Sep-09,"106,945","139,029","160,418",
7-Sep-09,"108,433","140,962","162,649",
7-Sep-09,"105,367","136,977","158,051",
7-Sep-09,"101,964","132,554","152,947",
7-Sep-09,"105,619","137,304","158,428",
7-Sep-09,"106,603","138,584","159,904",
7-Sep-09,"102,319","133,015","153,479",
7-Sep-09,"102,062","132,681","153,094",
8-Sep-09,"106,404","138,325","159,605",
8-Sep-09,"105,072","136,593","157,608",
8-Sep-09,"101,390","131,807","152,085",
8-Sep-09,"104,850","136,306","157,276",
8-Sep-09,"105,457","137,094","158,185",
8-Sep-09,"102,009","132,612","153,013",
8-Sep-09,"104,851","136,306","157,276",
8-Sep-09,"107,940","140,322","161,910",
8-Sep-09,"106,409","138,332","159,614",
8-Sep-09,"106,828","138,877","160,243",
8-Sep-09,"107,479","139,723","161,219",
8-Sep-09,"105,119","136,655","157,679",
9-Sep-09,"102,584","133,359","153,875",
9-Sep-09,"104,969","136,460","157,454",
9-Sep-09,"106,200","138,060","159,300",
9-Sep-09,"102,307","133,000","153,461",
9-Sep-09,"105,116","136,650","157,673",
9-Sep-09,"107,754","140,081","161,631",
9-Sep-09,"106,102","137,932","159,153",
9-Sep-09,"102,711","133,525","154,067",
9-Sep-09,"101,797","132,335","152,695",
10-Sep-09,"106,527","138,485","159,790",
10-Sep-09,"102,430","133,159","153,645",
10-Sep-09,"104,244","135,518","156,367",
10-Sep-09,"104,206","135,467","156,309",
10-Sep-09,"104,357","135,664","156,535",
10-Sep-09,"102,199","132,859","153,299",
11-Sep-09,"102,310","133,003","153,465",
11-Sep-09,"104,555","135,922","156,833",
11-Sep-09,"103,289","134,276","154,934",
11-Sep-09,"102,551","133,316","153,827",
11-Sep-09,"105,982","137,776","158,972",
11-Sep-09,"101,504","131,955","152,256",
11-Sep-09,"108,483","141,028","162,725",
11-Sep-09,"105,827","137,575","158,741",
11-Sep-09,"108,396","140,915","162,594",
11-Sep-09,"105,210","136,773","157,815",
11-Sep-09,"103,358","134,365","155,036",
11-Sep-09,"103,248","134,222","154,872",
12-Sep-09,"103,716","134,831","155,574",
12-Sep-09,"105,450","137,085","158,175",
12-Sep-09,"106,259","138,136","159,388",
12-Sep-09,"108,376","140,889","162,564",
12-Sep-09,"104,144","135,387","156,216",
12-Sep-09,"101,597","132,076","152,395",
12-Sep-09,"103,075","133,998","154,613",
12-Sep-09,"106,284","138,169","159,426",
12-Sep-09,"105,531","137,190","158,296",
12-Sep-09,"102,947","133,832","154,421",
13-Sep-09,"102,324","133,022","153,487",
13-Sep-09,"104,087","135,313","156,130",
13-Sep-09,"102,771","133,602","154,156",
13-Sep-09,"104,276","135,559","156,414",
13-Sep-09,"103,586","134,662","155,380",
13-Sep-09,"105,473","137,115","158,210",
13-Sep-09,"103,778","134,911","155,667",
14-Sep-09,"102,620","133,406","153,930",
14-Sep-09,"108,561","141,129","162,841",
14-Sep-09,"107,484","139,729","161,225",
14-Sep-09,"104,563","135,932","156,844",
14-Sep-09,"104,998","136,497","157,497",
14-Sep-09,"106,616","138,600","159,924",
14-Sep-09,"106,823","138,869","160,234",
14-Sep-09,"105,255","136,832","157,883",
14-Sep-09,"104,979","136,473","157,469",
15-Sep-09,"101,340","131,742","152,010",
15-Sep-09,"108,118","140,553","162,177",
15-Sep-09,"105,636","137,327","158,454",
15-Sep-09,"102,354","133,060","153,531",
15-Sep-09,"104,186","135,442","156,279",
15-Sep-09,"102,553","133,319","153,830",
15-Sep-09,"108,784","141,419","163,176",
15-Sep-09,"104,895","136,363","157,342",
15-Sep-09,"106,193","138,051","159,290",
16-Sep-09,"101,561","132,029","152,342",
16-Sep-09,"107,802","140,142","161,703",
16-Sep-09,"102,400","133,120","153,600",
16-Sep-09,"105,333","136,933","157,999",
16-Sep-09,"104,628","136,016","156,942",
16-Sep-09,"106,876","138,939","160,314",
16-Sep-09,"103,913","135,088","155,870",
16-Sep-09,"107,677","139,980","161,516",
17-Sep-09,"108,128","140,566","162,192",
17-Sep-09,"106,277","138,160","159,415",
17-Sep-09,"101,461","131,899","152,191",
17-Sep-09,"103,421","134,448","155,132",
17-Sep-09,"106,055","137,871","159,082",
17-Sep-09,"101,918","132,494","152,877",
17-Sep-09,"105,629","137,318","158,444",
17-Sep-09,"101,115","131,450","151,673",
17-Sep-09,"108,595","141,173","162,892",
17-Sep-09,"108,132","140,571","162,198",
17-Sep-09,"102,902","133,772","154,353",
17-Sep-09,"106,177","138,030","159,265",
18-Sep-09,"103,970","135,161","155,955",
18-Sep-09,"101,781","132,315","152,671",
18-Sep-09,"107,750","140,075","161,625",
18-Sep-09,"104,473","135,815","156,709",
18-Sep-09,"104,623","136,010","156,935",
18-Sep-09,"103,796","134,935","155,694",
18-Sep-09,"101,871","132,432","152,807",
18-Sep-09,"104,630","136,019","156,945",
18-Sep-09,"102,230","132,899","153,345",
18-Sep-09,"104,892","136,359","157,337",
18-Sep-09,"101,960","132,548","152,940",
18-Sep-09,"103,291","134,278","154,937",
19-Sep-09,"108,149","140,593","162,223",
19-Sep-09,"108,308","140,800","162,462",
19-Sep-09,"107,452","139,688","161,178",
19-Sep-09,"107,737","140,058","161,605",
19-Sep-09,"104,075","135,298","156,113",
19-Sep-09,"107,593","139,871","161,390",
19-Sep-09,"106,347","138,251","159,520",
19-Sep-09,"108,186","140,642","162,280",
19-Sep-09,"105,037","136,548","157,555",
19-Sep-09,"104,485","135,831","156,728",
19-Sep-09,"105,142","136,685","157,713",
20-Sep-09,"108,610","141,194","162,916",
20-Sep-09,"103,779","134,913","155,668",
20-Sep-09,"104,954","136,440","157,430",
20-Sep-09,"108,472","141,013","162,708",
20-Sep-09,"106,660","138,658","159,989",
20-Sep-09,"102,611","133,395","153,917",
20-Sep-09,"101,782","132,316","152,673",
20-Sep-09,"105,652","137,347","158,478",
20-Sep-09,"104,010","135,213","156,015",
20-Sep-09,"102,834","133,685","154,252",
20-Sep-09,"105,945","137,729","158,918",
20-Sep-09,"102,834","133,684","154,251",
20-Sep-09,"107,279","139,463","160,919",
21-Sep-09,"106,795","138,833","160,192",
21-Sep-09,"108,239","140,710","162,358",
21-Sep-09,"103,259","134,237","154,889",
21-Sep-09,"106,121","137,957","159,181",
21-Sep-09,"103,521","134,577","155,281",
21-Sep-09,"103,737","134,858","155,605",
21-Sep-09,"102,349","133,054","153,523",
21-Sep-09,"106,395","138,314","159,593",
21-Sep-09,"104,975","136,468","157,463",
21-Sep-09,"102,701","133,511","154,052",
22-Sep-09,"101,983","132,578","152,975",
22-Sep-09,"106,177","138,031","159,266",
22-Sep-09,"104,899","136,368","157,348",
22-Sep-09,"101,720","132,236","152,580",
22-Sep-09,"106,665","138,664","159,997",
22-Sep-09,"108,652","141,247","162,977",
22-Sep-09,"106,091","137,918","159,136",
22-Sep-09,"102,132","132,771","153,198",
22-Sep-09,"107,389","139,605","161,083",
23-Sep-09,"106,344","138,247","159,516",
23-Sep-09,"106,979","139,073","160,468",
23-Sep-09,"104,244","135,518","156,367",
23-Sep-09,"106,426","138,354","159,640",
23-Sep-09,"103,406","134,427","155,108",
23-Sep-09,"105,226","136,794","157,839",
23-Sep-09,"107,912","140,286","161,869",
23-Sep-09,"104,260","135,539","156,391",
23-Sep-09,"106,551","138,517","159,827",
23-Sep-09,"101,067","131,387","151,601",
23-Sep-09,"102,883","133,748","154,325",
23-Sep-09,"107,752","140,078","161,628",
23-Sep-09,"103,545","134,608","155,317",
24-Sep-09,"103,254","134,231","154,882",
24-Sep-09,"104,402","135,723","156,603",
24-Sep-09,"107,614","139,898","161,421",
24-Sep-09,"106,007","137,809","159,010",
24-Sep-09,"105,436","137,067","158,154",
24-Sep-09,"108,400","140,921","162,601",
24-Sep-09,"106,352","138,258","159,529",
24-Sep-09,"106,161","138,009","159,241",
24-Sep-09,"103,414","134,438","155,120",
24-Sep-09,"103,931","135,110","155,896",
25-Sep-09,"107,642","139,935","161,463",
25-Sep-09,"104,201","135,461","156,301",
25-Sep-09,"104,041","135,254","156,062",
25-Sep-09,"104,936","136,417","157,404",
25-Sep-09,"108,606","141,188","162,909",
25-Sep-09,"106,524","138,482","159,787",
25-Sep-09,"108,157","140,604","162,235",
25-Sep-09,"107,004","139,105","160,506",
25-Sep-09,"107,981","140,375","161,971",
26-Sep-09,"108,234","140,704","162,350",
26-Sep-09,"105,686","137,391","158,529",
26-Sep-09,"104,620","136,006","156,930",
26-Sep-09,"103,338","134,340","155,007",
26-Sep-09,"108,436","140,966","162,653",
26-Sep-09,"102,786","133,622","154,179",
26-Sep-09,"102,225","132,893","153,338",
26-Sep-09,"104,381","135,695","156,571",
26-Sep-09,"105,508","137,160","158,262",
26-Sep-09,"105,870","137,631","158,805",
26-Sep-09,"104,156","135,403","156,234",
27-Sep-09,"108,053","140,469","162,079",
27-Sep-09,"104,002","135,203","156,003",
27-Sep-09,"102,115","132,750","153,173",
27-Sep-09,"107,308","139,501","160,963",
27-Sep-09,"105,164","136,713","157,745",
27-Sep-09,"104,910","136,383","157,366",
27-Sep-09,"107,017","139,122","160,525",
27-Sep-09,"101,963","132,552","152,944",
27-Sep-09,"101,069","131,389","151,603",
27-Sep-09,"108,697","141,307","163,046",
27-Sep-09,"107,404","139,625","161,106",
28-Sep-09,"102,396","133,114","153,594",
28-Sep-09,"107,921","140,297","161,881",
28-Sep-09,"108,710","141,323","163,065",
28-Sep-09,"106,744","138,767","160,115",
28-Sep-09,"106,103","137,934","159,155",
28-Sep-09,"103,303","134,294","154,955",
28-Sep-09,"105,450","137,085","158,175",
28-Sep-09,"106,677","138,681","160,016",
29-Sep-09,"104,157","135,404","156,236",
29-Sep-09,"103,254","134,231","154,882",
29-Sep-09,"102,751","133,576","154,126",
29-Sep-09,"107,135","139,275","160,702",
29-Sep-09,"105,938","137,720","158,907",
29-Sep-09,"102,479","133,223","153,718",
29-Sep-09,"101,074","131,397","151,612",
29-Sep-09,"103,246","134,219","154,869",
29-Sep-09,"106,922","138,999","160,383",
29-Sep-09,"104,144","135,387","156,216",
29-Sep-09,"107,687","139,993","161,530",
30-Sep-09,"103,145","134,088","154,717",
30-Sep-09,"107,578","139,852","161,367",
30-Sep-09,"102,133","132,774","153,200",
30-Sep-09,"107,216","139,381","160,824",
30-Sep-09,"108,521","141,077","162,781",
30-Sep-09,"106,010","137,813","159,015",
30-Sep-09,"104,429","135,758","156,643",
30-Sep-09,"105,512","137,166","158,268",
30-Sep-09,"101,324","131,721","151,986",
30-Sep-09,"102,339","133,041","153,508",
30-Sep-09,"102,214","132,878","153,321",
30-Sep-09,"108,125","140,563","162,188",
1-Oct-09,"109,191","141,948","163,787",
1-Oct-09,"108,703","141,314","163,055",
1-Oct-09,"108,630","141,219","162,945",
1-Oct-09,"110,366","143,475","165,548",
1-Oct-09,"106,287","138,173","159,430",
1-Oct-09,"109,063","141,782","163,595",
1-Oct-09,"110,782","144,017","166,173",
1-Oct-09,"108,856","141,513","163,284",
1-Oct-09,"109,406","142,228","164,109",
1-Oct-09,"101,739","132,260","152,608",
1-Oct-09,"105,983","137,778","158,974",
1-Oct-09,"110,632","143,821","165,948",
1-Oct-09,"108,127","140,565","162,190",
2-Oct-09,"103,830","134,979","155,745",
2-Oct-09,"103,465","134,504","155,197",
2-Oct-09,"102,893","133,761","154,339",
2-Oct-09,"101,716","132,231","152,574",
2-Oct-09,"104,332","135,631","156,498",
2-Oct-09,"108,365","140,874","162,547",
2-Oct-09,"103,362","134,370","155,042",
2-Oct-09,"110,617","143,801","165,925",
2-Oct-09,"107,556","139,823","161,334",
2-Oct-09,"101,508","131,961","152,262",
2-Oct-09,"106,359","138,267","159,539",
2-Oct-09,"109,038","141,749","163,557",
2-Oct-09,"105,902","137,673","158,854",
3-Oct-09,"101,430","131,859","152,144",
3-Oct-09,"109,028","141,736","163,542",
3-Oct-09,"108,633","141,223","162,949",
3-Oct-09,"101,267","131,647","151,901",
3-Oct-09,"102,566","133,336","153,849",
3-Oct-09,"109,287","142,074","163,931",
3-Oct-09,"109,395","142,214","164,093",
3-Oct-09,"107,557","139,825","161,336",
3-Oct-09,"109,421","142,247","164,132",
3-Oct-09,"101,962","132,551","152,943",
3-Oct-09,"102,233","132,902","153,349",
3-Oct-09,"103,719","134,835","155,579",
3-Oct-09,"106,655","138,652","159,983",
4-Oct-09,"109,817","142,762","164,725",
4-Oct-09,"110,803","144,043","166,204",
4-Oct-09,"102,058","132,676","153,087",
4-Oct-09,"109,475","142,317","164,212",
4-Oct-09,"103,859","135,017","155,789",
4-Oct-09,"104,393","135,711","156,590",
4-Oct-09,"110,350","143,455","165,525",
4-Oct-09,"107,466","139,705","161,199",
4-Oct-09,"101,303","131,694","151,955",
4-Oct-09,"102,682","133,486","154,023",
4-Oct-09,"102,412","133,135","153,617",
4-Oct-09,"108,294","140,782","162,440",
4-Oct-09,"110,915","144,189","166,372",
5-Oct-09,"106,378","138,291","159,567",
5-Oct-09,"106,394","138,312","159,591",
5-Oct-09,"103,316","134,311","154,974",
5-Oct-09,"107,064","139,183","160,596",
5-Oct-09,"102,280","132,963","153,419",
5-Oct-09,"101,210","131,573","151,815",
5-Oct-09,"107,754","140,080","161,631",
5-Oct-09,"110,772","144,004","166,159",
5-Oct-09,"109,478","142,321","164,217",
5-Oct-09,"105,636","137,327","158,454",
5-Oct-09,"101,697","132,206","152,546",
5-Oct-09,"105,580","137,254","158,370",
5-Oct-09,"103,710","134,823","155,565",
6-Oct-09,"102,769","133,599","154,153",
6-Oct-09,"103,657","134,755","155,486",
6-Oct-09,"103,959","135,146","155,938",
6-Oct-09,"108,989","141,686","163,484",
6-Oct-09,"110,889","144,156","166,333",
6-Oct-09,"109,624","142,511","164,436",
6-Oct-09,"109,006","141,708","163,510",
6-Oct-09,"101,262","131,641","151,893",
6-Oct-09,"109,013","141,717","163,519",
6-Oct-09,"111,070","144,391","166,605",
6-Oct-09,"106,246","138,120","159,369",
6-Oct-09,"106,649","138,644","159,974",
6-Oct-09,"102,238","132,909","153,357",
7-Oct-09,"110,261","143,339","165,392",
7-Oct-09,"110,561","143,730","165,842",
7-Oct-09,"108,576","141,149","162,864",
7-Oct-09,"101,330","131,729","151,995",
7-Oct-09,"103,445","134,479","155,168",
7-Oct-09,"109,781","142,715","164,671",
7-Oct-09,"105,860","137,618","158,790",
7-Oct-09,"110,453","143,589","165,680",
7-Oct-09,"110,217","143,282","165,325",
7-Oct-09,"105,516","137,170","158,273",
7-Oct-09,"108,457","140,994","162,686",
7-Oct-09,"106,681","138,685","160,022",
7-Oct-09,"107,778","140,111","161,667",
8-Oct-09,"108,559","141,127","162,839",
8-Oct-09,"110,786","144,022","166,180",
8-Oct-09,"108,327","140,825","162,491",
8-Oct-09,"107,932","140,311","161,898",
8-Oct-09,"101,358","131,765","152,037",
8-Oct-09,"110,825","144,073","166,238",
8-Oct-09,"103,256","134,233","154,884",
8-Oct-09,"104,870","136,331","157,305",
8-Oct-09,"108,230","140,699","162,345",
8-Oct-09,"108,093","140,521","162,139",
8-Oct-09,"108,058","140,475","162,087",
8-Oct-09,"104,732","136,151","157,098",
8-Oct-09,"107,228","139,397","160,843",
9-Oct-09,"107,209","139,372","160,814",
9-Oct-09,"107,340","139,542","161,009",
9-Oct-09,"110,912","144,185","166,368",
9-Oct-09,"105,636","137,327","158,455",
9-Oct-09,"104,549","135,914","156,824",
9-Oct-09,"102,082","132,706","153,123",
9-Oct-09,"104,731","136,150","157,097",
9-Oct-09,"101,708","132,220","152,561",
9-Oct-09,"105,026","136,533","157,538",
9-Oct-09,"104,535","135,895","156,802",
9-Oct-09,"104,131","135,370","156,197",
9-Oct-09,"106,284","138,170","159,427",
9-Oct-09,"109,295","142,084","163,943",
10-Oct-09,"105,200","136,760","157,799",
10-Oct-09,"101,084","131,409","151,626",
10-Oct-09,"109,467","142,307","164,200",
10-Oct-09,"108,831","141,481","163,247",
10-Oct-09,"104,878","136,341","157,316",
10-Oct-09,"110,468","143,609","165,702",
10-Oct-09,"104,616","136,001","156,925",
10-Oct-09,"106,116","137,951","159,174",
10-Oct-09,"109,169","141,920","163,753",
10-Oct-09,"103,155","134,102","154,733",
10-Oct-09,"108,434","140,964","162,651",
10-Oct-09,"106,687","138,693","160,030",
10-Oct-09,"104,269","135,549","156,403",
11-Oct-09,"104,902","136,372","157,353",
11-Oct-09,"109,575","142,448","164,363",
11-Oct-09,"106,610","138,593","159,916",
11-Oct-09,"109,391","142,208","164,086",
11-Oct-09,"104,230","135,498","156,344",
11-Oct-09,"101,644","132,137","152,466",
11-Oct-09,"107,755","140,081","161,632",
11-Oct-09,"109,015","141,719","163,522",
11-Oct-09,"102,688","133,495","154,033",
11-Oct-09,"101,967","132,558","152,951",
11-Oct-09,"101,995","132,593","152,992",
11-Oct-09,"107,767","140,097","161,650",
11-Oct-09,"101,740","132,263","152,611",
12-Oct-09,"111,147","144,491","166,721",
12-Oct-09,"103,357","134,364","155,036",
12-Oct-09,"104,316","135,611","156,474",
12-Oct-09,"101,646","132,140","152,469",
12-Oct-09,"101,884","132,449","152,826",
12-Oct-09,"112,523","146,281","168,785",
12-Oct-09,"106,137","137,978","159,206",
12-Oct-09,"111,811","145,355","167,717",
12-Oct-09,"110,580","143,754","165,871",
12-Oct-09,"105,828","137,576","158,742",
13-Oct-09,"105,380","136,994","158,070",
13-Oct-09,"105,254","136,831","157,881",
13-Oct-09,"108,923","141,600","163,385",
13-Oct-09,"112,377","146,090","168,566",
13-Oct-09,"106,926","139,004","160,389",
13-Oct-09,"106,989","139,086","160,484",
13-Oct-09,"112,141","145,784","168,212",
13-Oct-09,"107,836","140,187","161,754",
13-Oct-09,"105,882","137,646","158,823",
13-Oct-09,"107,014","139,118","160,521",
14-Oct-09,"107,146","139,289","160,718",
14-Oct-09,"110,304","143,395","165,456",
14-Oct-09,"105,749","137,474","158,624",
14-Oct-09,"109,032","141,742","163,548",
14-Oct-09,"108,018","140,424","162,027",
14-Oct-09,"110,690","143,896","166,034",
14-Oct-09,"105,270","136,851","157,905",
14-Oct-09,"105,624","137,312","158,436",
14-Oct-09,"110,165","143,215","165,248",
15-Oct-09,"108,127","140,566","162,191",
15-Oct-09,"112,134","145,774","168,201",
15-Oct-09,"109,774","142,707","164,662",
15-Oct-09,"112,135","145,776","168,203",
15-Oct-09,"105,325","136,923","157,988",
15-Oct-09,"111,121","144,457","166,681",
15-Oct-09,"105,115","136,649","157,672",
15-Oct-09,"108,000","140,399","161,999",
15-Oct-09,"109,695","142,604","164,543",
15-Oct-09,"112,614","146,398","168,921",
15-Oct-09,"105,181","136,735","157,771",
15-Oct-09,"108,176","140,629","162,264",
16-Oct-09,"110,567","143,738","165,851",
16-Oct-09,"108,205","140,667","162,308",
16-Oct-09,"109,903","142,874","164,854",
16-Oct-09,"109,826","142,774","164,739",
16-Oct-09,"106,319","138,215","159,479",
16-Oct-09,"107,453","139,689","161,179",
16-Oct-09,"110,721","143,938","166,082",
16-Oct-09,"107,519","139,774","161,278",
16-Oct-09,"111,768","145,298","167,652",
16-Oct-09,"110,307","143,399","165,460",
16-Oct-09,"107,973","140,365","161,960",
17-Oct-09,"105,113","136,646","157,669",
17-Oct-09,"108,652","141,248","162,978",
17-Oct-09,"110,048","143,062","165,071",
17-Oct-09,"112,157","145,804","168,235",
17-Oct-09,"107,905","140,277","161,858",
17-Oct-09,"109,755","142,682","164,633",
17-Oct-09,"107,207","139,370","160,811",
18-Oct-09,"107,060","139,178","160,590",
18-Oct-09,"110,880","144,143","166,319",
18-Oct-09,"108,550","141,115","162,825",
18-Oct-09,"106,501","138,452","159,752",
18-Oct-09,"105,529","137,188","158,294",
18-Oct-09,"107,246","139,420","160,869",
19-Oct-09,"110,489","143,636","165,733",
19-Oct-09,"111,478","144,921","167,217",
19-Oct-09,"110,352","143,458","165,528",
19-Oct-09,"109,124","141,861","163,686",
19-Oct-09,"106,468","138,409","159,703",
19-Oct-09,"108,498","141,047","162,747",
19-Oct-09,"108,552","141,118","162,828",
19-Oct-09,"110,100","143,130","165,150",
20-Oct-09,"108,939","141,621","163,409",
20-Oct-09,"111,935","145,516","167,903",
20-Oct-09,"107,349","139,554","161,024",
20-Oct-09,"105,727","137,444","158,590",
20-Oct-09,"108,495","141,043","162,742",
20-Oct-09,"107,405","139,626","161,107",
20-Oct-09,"111,106","144,437","166,658",
21-Oct-09,"110,547","143,711","165,821",
21-Oct-09,"108,370","140,881","162,555",
21-Oct-09,"112,052","145,667","168,077",
21-Oct-09,"106,582","138,556","159,873",
21-Oct-09,"109,833","142,783","164,750",
21-Oct-09,"110,503","143,654","165,755",
21-Oct-09,"110,501","143,652","165,752",
21-Oct-09,"106,413","138,337","159,619",
21-Oct-09,"109,859","142,817","164,788",
22-Oct-09,"106,349","138,253","159,523",
22-Oct-09,"105,115","136,650","157,673",
22-Oct-09,"105,523","137,180","158,285",
22-Oct-09,"107,215","139,380","160,823",
22-Oct-09,"111,298","144,688","166,947",
22-Oct-09,"111,346","144,750","167,019",
22-Oct-09,"106,215","138,079","159,322",
22-Oct-09,"105,675","137,377","158,512",
22-Oct-09,"107,969","140,359","161,953",
22-Oct-09,"112,258","145,936","168,388",
22-Oct-09,"109,268","142,049","163,903",
23-Oct-09,"108,008","140,411","162,012",
23-Oct-09,"109,983","142,978","164,974",
23-Oct-09,"110,980","144,274","166,470",
23-Oct-09,"106,945","139,029","160,418",
23-Oct-09,"111,743","145,266","167,614",
23-Oct-09,"106,993","139,091","160,489",
23-Oct-09,"110,157","143,205","165,236",
23-Oct-09,"110,154","143,201","165,232",
23-Oct-09,"111,783","145,318","167,674",
23-Oct-09,"110,697","143,906","166,046",
23-Oct-09,"111,311","144,704","166,966",
23-Oct-09,"108,952","141,638","163,429",
24-Oct-09,"105,343","136,945","158,014",
24-Oct-09,"109,803","142,743","164,704",
24-Oct-09,"111,960","145,548","167,940",
24-Oct-09,"105,720","137,435","158,579",
24-Oct-09,"111,398","144,817","167,097",
24-Oct-09,"106,351","138,257","159,527",
24-Oct-09,"108,268","140,748","162,402",
25-Oct-09,"112,199","145,859","168,299",
25-Oct-09,"107,712","140,026","161,568",
25-Oct-09,"110,552","143,717","165,827",
25-Oct-09,"106,047","137,862","159,071",
25-Oct-09,"110,354","143,461","165,532",
25-Oct-09,"110,657","143,854","165,985",
25-Oct-09,"107,157","139,305","160,736",
26-Oct-09,"108,132","140,572","162,199",
26-Oct-09,"108,286","140,771","162,429",
26-Oct-09,"105,789","137,526","158,684",
26-Oct-09,"105,990","137,787","158,985",
26-Oct-09,"105,430","137,059","158,145",
26-Oct-09,"109,714","142,628","164,571",
26-Oct-09,"106,159","138,007","159,239",
26-Oct-09,"107,715","140,030","161,573",
27-Oct-09,"109,579","142,453","164,369",
27-Oct-09,"107,079","139,203","160,619",
27-Oct-09,"112,563","146,332","168,844",
27-Oct-09,"112,538","146,299","168,806",
27-Oct-09,"112,621","146,408","168,932",
27-Oct-09,"111,642","145,135","167,463",
27-Oct-09,"108,675","141,278","163,013",
27-Oct-09,"107,513","139,767","161,269",
27-Oct-09,"108,420","140,945","162,629",
27-Oct-09,"108,978","141,672","163,467",
28-Oct-09,"106,177","138,030","159,265",
28-Oct-09,"108,205","140,667","162,308",
28-Oct-09,"111,442","144,875","167,163",
28-Oct-09,"107,852","140,208","161,779",
28-Oct-09,"111,372","144,784","167,058",
28-Oct-09,"111,062","144,381","166,594",
28-Oct-09,"111,175","144,527","166,762",
29-Oct-09,"106,443","138,376","159,665",
29-Oct-09,"110,415","143,540","165,623",
29-Oct-09,"112,566","146,336","168,849",
29-Oct-09,"110,984","144,279","166,476",
29-Oct-09,"110,725","143,943","166,088",
29-Oct-09,"109,310","142,103","163,965",
29-Oct-09,"111,043","144,356","166,564",
29-Oct-09,"109,313","142,107","163,969",
30-Oct-09,"112,660","146,458","168,989",
30-Oct-09,"107,575","139,847","161,362",
30-Oct-09,"112,233","145,903","168,350",
30-Oct-09,"107,932","140,312","161,898",
30-Oct-09,"110,744","143,968","166,117",
30-Oct-09,"105,153","136,699","157,729",
30-Oct-09,"105,458","137,095","158,186",
30-Oct-09,"110,659","143,857","165,988",
